,date,fishname,results,min,max
6469,2022-07-09,ヒイラギ,64,15.0,15.0
6470,2022-07-09,フグ,8,18.0,20.0
6471,2022-07-09,マゴチ,27,37.0,60.0
6472,2022-07-09,メジナ,8,28.0,32.0
6473,2022-07-10,アジ,6,10.0,21.0
6474,2022-07-10,イシモチ,2,22.0,23.0
6475,2022-07-10,カサゴ,33,16.0,23.0
6476,2022-07-10,カタクチイワシ,2982,10.0,12.0
6477,2022-07-10,クロダイ,1,25.0,25.0
6478,2022-07-10,サッパ,12,15.0,15.0
6479,2022-07-10,シロギス,10,20.0,23.0
6480,2022-07-10,タコ,35,0.2,0.8
6481,2022-07-10,ハゼ,1,10.0,10.0
6482,2022-07-10,ヒラメ,1,46.0,46.0
6483,2022-07-10,フグ,9,15.0,20.0
6484,2022-07-10,マゴチ,4,34.0,43.0
6485,2022-07-10,メジナ,1,28.0,28.0
6486,2022-07-11,アジ,109,10.0,28.0
6487,2022-07-11,イシモチ,4,20.0,24.0
6488,2022-07-11,ウミタナゴ,1,15.0,15.0
6489,2022-07-11,カサゴ,12,16.0,18.0
6490,2022-07-11,カタクチイワシ,881,10.0,12.0
6491,2022-07-11,クロダイ,5,25.0,42.0
6492,2022-07-11,サッパ,2,13.0,13.0
6493,2022-07-11,シマイサキ,1,27.0,27.0
6494,2022-07-11,シロギス,11,12.0,20.0
6495,2022-07-11,タコ,42,0.2,1.2
6496,2022-07-11,フグ,5,8.0,15.0
6497,2022-07-11,マゴチ,11,20.0,49.0
6498,2022-07-11,メジナ,1,25.0,25.0
6499,2022-07-12,アジ,143,6.0,23.0
6500,2022-07-12,イシモチ,28,23.0,25.0
6501,2022-07-12,ウミタナゴ,8,12.0,26.0
6502,2022-07-12,カサゴ,44,16.0,20.0
6503,2022-07-12,カタクチイワシ,1983,12.0,15.0
6504,2022-07-12,カマス,1,35.0,35.0
6505,2022-07-12,クロダイ,6,28.0,37.0
6506,2022-07-12,コノシロ,12,18.0,20.0
6507,2022-07-12,サバ,5,18.0,20.0
6508,2022-07-12,サッパ,91,10.0,15.0
6509,2022-07-12,ショゴ,1,26.0,26.0
6510,2022-07-12,シロギス,22,15.0,18.0
6511,2022-07-12,フッコ,1,54.0,54.0
6512,2022-07-12,タコ,47,0.3,1.0
6513,2022-07-12,ヒイラギ,40,15.0,16.0
6514,2022-07-12,ヒラメ,1,49.0,49.0
6515,2022-07-12,フグ,9,10.0,15.0
6516,2022-07-12,マゴチ,4,38.0,42.0
6517,2022-07-12,メゴチ,1,20.0,20.0
6518,2022-07-13,アジ,137,10.0,26.0
6519,2022-07-13,イシモチ,27,20.0,28.0
6520,2022-07-13,カサゴ,42,16.0,25.0
6521,2022-07-13,カタクチイワシ,900,10.0,13.0
6522,2022-07-13,カマス,10,30.0,33.0
6523,2022-07-13,クロダイ,5,35.0,49.0
6524,2022-07-13,コノシロ,5,20.0,25.0
6525,2022-07-13,サバ,4,25.0,26.0
6526,2022-07-13,サッパ,8,10.0,12.0
6527,2022-07-13,シロギス,17,12.0,20.0
6528,2022-07-13,タコ,28,0.2,0.9
6529,2022-07-13,ヒイラギ,20,12.0,15.0
6530,2022-07-13,フグ,10,15.0,20.0
6531,2022-07-13,マゴチ,8,20.0,49.0
6532,2022-07-13,ワニゴチ,2,20.0,28.0
6533,2022-07-14,アジ,185,10.0,27.0
6534,2022-07-14,イシモチ,28,20.0,26.0
6535,2022-07-14,ウミタナゴ,2,20.0,20.0
6536,2022-07-14,カサゴ,27,16.0,26.0
6537,2022-07-14,コノシロ,1,20.0,20.0
6538,2022-07-14,サバ,16,20.0,29.0
6539,2022-07-14,サッパ,13,10.0,15.0
6540,2022-07-14,カタクチイワシ,79,10.0,12.0
6541,2022-07-14,シロギス,8,15.0,18.0
6542,2022-07-14,タコ,25,0.3,1.35
6543,2022-07-14,ハゼ,1,10.0,10.0
6544,2022-07-14,ヒイラギ,20,10.0,14.0
6545,2022-07-14,フグ,8,12.0,15.0
6546,2022-07-14,マゴチ,2,36.0,37.0
6547,2022-07-16,アジ,112,18.0,26.0
6548,2022-07-16,アナゴ,1,60.0,60.0
6549,2022-07-16,イシモチ,32,23.0,27.0
6550,2022-07-16,ウミタナゴ,5,10.0,20.0
6551,2022-07-16,カサゴ,29,16.0,24.0
6552,2022-07-16,カタクチイワシ,2305,10.0,12.0
6553,2022-07-16,カマス,1,25.0,25.0
6554,2022-07-16,カワハギ,1,27.0,27.0
6555,2022-07-16,キジハタ,1,26.0,26.0
6556,2022-07-16,クロダイ,12,27.0,44.0
6557,2022-07-16,コノシロ,6,20.0,25.0
6558,2022-07-16,サバ,4,20.0,25.0
6559,2022-07-16,サッパ,65,10.0,12.0
6560,2022-07-16,シロギス,9,12.0,20.0
6561,2022-07-16,タコ,61,0.3,1.9
6562,2022-07-16,ヒイラギ,11,12.0,13.0
6563,2022-07-16,フグ,13,15.0,30.0
6564,2022-07-16,マゴチ,12,30.0,45.0
6565,2022-07-16,メジナ,6,25.0,30.0
6566,2022-07-17,アジ,31,18.0,23.0
6567,2022-07-17,イシモチ,9,20.0,22.0
6568,2022-07-17,ウミタナゴ,5,15.0,20.0
6569,2022-07-17,カサゴ,63,16.0,24.0
6570,2022-07-17,カタクチイワシ,2458,10.0,14.0
6571,2022-07-17,カマス,1,22.0,22.0
6572,2022-07-17,カワハギ,1,21.0,21.0
6573,2022-07-17,クロダイ,3,27.0,35.0
6574,2022-07-17,コノシロ,5,23.0,27.0
6575,2022-07-17,サバ,6,20.0,23.0
6576,2022-07-17,サッパ,5,13.0,15.0
6577,2022-07-17,シマイサキ,2,23.0,26.0
6578,2022-07-17,シロギス,10,15.0,25.0
6579,2022-07-17,タコ,67,0.2,1.16
6580,2022-07-17,ヒイラギ,5,12.0,15.0
6581,2022-07-17,ヒラメ,1,20.0,20.0
6582,2022-07-17,フグ,13,18.0,20.0
6583,2022-07-17,マゴチ,4,35.0,41.0
6584,2022-07-17,メゴチ,2,15.0,18.0
6585,2022-07-17,メジナ,5,22.0,25.0
6586,2022-07-20,アジ,231,6.0,23.0
6587,2022-07-20,アナゴ,1,48.0,48.0
6588,2022-07-20,イシモチ,65,20.0,29.0
6589,2022-07-20,ウミタナゴ,2,23.0,23.0
6590,2022-07-20,カサゴ,54,16.0,23.0
6591,2022-07-20,カマス,1,15.0,15.0
6592,2022-07-20,キジハタ,1,23.0,23.0
6593,2022-07-20,キビレ,1,43.0,43.0
6594,2022-07-20,クロダイ,9,27.0,40.0
6595,2022-07-20,コノシロ,15,20.0,25.0
6596,2022-07-20,サバ,7,25.0,41.0
6597,2022-07-20,サッパ,52,13.0,13.0
6598,2022-07-20,シロギス,10,15.0,18.0
6599,2022-07-20,タコ,16,0.3,1.0
6600,2022-07-20,ヒイラギ,7,15.0,15.0
6601,2022-07-20,フグ,8,15.0,15.0
6602,2022-07-20,マゴチ,11,38.0,42.0
6603,2022-07-20,カタクチイワシ,2001,10.0,14.0
6604,2022-07-20,ダツ,1,39.0,39.0
6605,2022-07-20,メジナ,1,30.0,30.0
6606,2022-07-21,アジ,417,8.0,24.0
6607,2022-07-21,イシモチ,10,25.0,34.0
6608,2022-07-21,ウミタナゴ,5,20.0,20.0
6609,2022-07-21,カサゴ,51,18.0,27.0
6610,2022-07-21,カタクチイワシ,2949,10.0,13.0
6611,2022-07-21,クロダイ,27,26.0,46.0
6612,2022-07-21,コノシロ,26,25.0,25.0
6613,2022-07-21,サバ,4,20.0,25.0
6614,2022-07-21,サッパ,114,15.0,15.0
6615,2022-07-21,シロギス,14,13.0,18.0
6616,2022-07-21,タコ,19,0.3,0.5
6617,2022-07-21,ヒイラギ,26,15.0,15.0
6618,2022-07-21,フグ,15,25.0,25.0
6619,2022-07-21,マゴチ,37,36.0,51.0
6620,2022-07-22,アジ,25,8.0,20.0
6621,2022-07-22,イシモチ,8,27.0,28.0
6622,2022-07-22,ウミタナゴ,2,21.0,22.0
6623,2022-07-22,カサゴ,28,16.0,18.0
6624,2022-07-22,カマス,1,40.0,40.0
6625,2022-07-22,カタクチイワシ,1106,10.0,13.0
6626,2022-07-22,コノシロ,5,20.0,20.0
6627,2022-07-22,シロギス,17,15.0,20.0
6628,2022-07-22,タコ,20,0.4,0.6
6629,2022-07-22,ヒイラギ,30,15.0,15.0
6630,2022-07-22,フグ,14,10.0,15.0
6631,2022-07-22,マゴチ,9,31.0,49.0
6632,2022-07-23,アジ,91,8.0,23.0
6633,2022-07-23,イシモチ,8,22.0,26.0
6634,2022-07-23,ウミタナゴ,2,20.0,20.0
6635,2022-07-23,カサゴ,67,16.0,26.0
6636,2022-07-23,カタクチイワシ,1791,10.0,13.0
6637,2022-07-23,クロダイ,1,41.0,41.0
6638,2022-07-23,コショウダイ,1,22.0,22.0
6639,2022-07-23,サッパ,2,15.0,15.0
6640,2022-07-23,サヨリ,1,17.0,17.0
6641,2022-07-23,シロギス,38,17.0,22.0
6642,2022-07-23,タコ,72,0.3,1.2
6643,2022-07-23,ヒイラギ,23,15.0,15.0
6644,2022-07-23,フグ,15,15.0,20.0
6645,2022-07-23,ベラ,1,18.0,18.0
6646,2022-07-23,マゴチ,38,37.0,46.0
6647,2022-07-24,アジ,371,10.0,20.0
6648,2022-07-24,イシモチ,77,15.0,25.0
6649,2022-07-24,ウミタナゴ,5,20.0,23.0
6650,2022-07-24,カサゴ,130,16.0,24.0
6651,2022-07-24,クロダイ,9,29.0,40.0
6652,2022-07-24,コノシロ,5,20.0,22.0
6653,2022-07-24,サッパ,37,12.0,15.0
6654,2022-07-24,サヨリ,4,17.0,20.0
6655,2022-07-24,シマイサキ,1,20.0,20.0
6656,2022-07-24,シロギス,34,20.0,24.0
6657,2022-07-24,タコ,60,0.3,1.5
6658,2022-07-24,ヒイラギ,73,10.0,12.0
6659,2022-07-24,ヒラメ,1,23.0,23.0
6660,2022-07-24,フグ,36,15.0,20.0
6661,2022-07-24,マゴチ,51,25.0,47.0
6662,2022-07-24,ワニゴチ,1,22.0,22.0
6663,2022-07-24,メジナ,5,15.0,27.0
6664,2022-07-24,カタクチイワシ,136,10.0,13.0
6665,2022-07-25,アジ,523,15.0,23.0
6666,2022-07-25,イシモチ,88,21.0,26.0
6667,2022-07-25,ウミタナゴ,5,19.0,20.0
6668,2022-07-25,カサゴ,59,18.0,22.0
6669,2022-07-25,カタクチイワシ,688,10.0,12.0
6670,2022-07-25,キジハタ,2,24.0,27.0
6671,2022-07-25,クロダイ,6,25.0,35.0
6672,2022-07-25,コノシロ,5,18.0,20.0
6673,2022-07-25,サバ,1,20.0,20.0
6674,2022-07-25,サッパ,4,12.0,15.0
6675,2022-07-25,シロギス,55,10.0,23.0
6676,2022-07-25,タコ,51,0.2,1.2
6677,2022-07-25,ハゼ,3,10.0,12.0
6678,2022-07-25,ヒイラギ,33,10.0,15.0
6679,2022-07-25,フグ,35,15.0,20.0
6680,2022-07-25,マゴチ,15,38.0,62.0
6681,2022-07-25,メジナ,1,25.0,25.0
6682,2022-07-25,ワカシ,1,32.0,32.0
6683,2022-07-26,アジ,285,6.0,20.0
6684,2022-07-26,イシモチ,57,20.0,28.0
6685,2022-07-26,ウミタナゴ,5,20.0,23.0
6686,2022-07-26,カサゴ,18,16.0,24.0
6687,2022-07-26,カタクチイワシ,1046,10.0,12.0
6688,2022-07-26,キジハタ,1,26.0,26.0
6689,2022-07-26,クロダイ,1,35.0,35.0
6690,2022-07-26,サッパ,4,12.0,15.0
6691,2022-07-26,シロギス,23,15.0,19.0
6692,2022-07-26,セイゴ,1,30.0,30.0
6693,2022-07-26,タコ,44,0.3,0.8
6694,2022-07-26,ヒイラギ,38,10.0,15.0
6695,2022-07-26,フグ,3,20.0,28.0
6696,2022-07-26,マゴチ,3,30.0,40.0
6697,2022-07-27,アジ,180,10.0,26.0
6698,2022-07-27,イシモチ,42,20.0,26.0
6699,2022-07-27,ウミタナゴ,6,18.0,22.0
6700,2022-07-27,カサゴ,23,16.0,20.0
6701,2022-07-27,カタクチイワシ,876,10.0,13.0
6702,2022-07-27,カマス,1,43.0,43.0
6703,2022-07-27,ギマ,1,20.0,20.0
6704,2022-07-27,クロダイ,2,35.0,44.0
6705,2022-07-27,コノシロ,9,18.0,25.0
6706,2022-07-27,サッパ,5,10.0,12.0
6707,2022-07-27,シマイサキ,1,20.0,20.0
6708,2022-07-27,シロギス,74,15.0,20.0
6709,2022-07-27,タコ,68,0.25,0.8
6710,2022-07-27,ヒイラギ,92,13.0,15.0
6711,2022-07-27,フグ,26,20.0,25.0
6712,2022-07-27,ベラ,1,22.0,22.0
6713,2022-07-27,マゴチ,1,40.0,40.0
6714,2022-07-27,メゴチ,1,12.0,12.0
6715,2022-07-28,アジ,239,8.0,24.0
6716,2022-07-28,イシモチ,51,13.0,32.0
6717,2022-07-28,ウミタナゴ,4,15.0,20.0
6718,2022-07-28,カサゴ,56,16.0,24.0
6719,2022-07-28,カマス,1,40.0,40.0
6720,2022-07-28,カワハギ,1,20.0,20.0
6721,2022-07-28,クロダイ,6,25.0,40.0
6722,2022-07-28,コノシロ,2,25.0,27.0
6723,2022-07-28,サッパ,10,10.0,12.0
6724,2022-07-28,カタクチイワシ,1647,10.0,12.0
6725,2022-07-28,シロギス,56,15.0,23.0
6726,2022-07-28,スズキ,1,80.0,80.0
6727,2022-07-28,タコ,39,0.2,0.8
6728,2022-07-28,ヒイラギ,30,10.0,15.0
6729,2022-07-28,フグ,25,15.0,18.0
6730,2022-07-28,マゴチ,4,37.0,40.0
6731,2022-07-29,アジ,195,15.0,23.0
6732,2022-07-29,イシモチ,109,23.0,31.0
6733,2022-07-29,ウミタナゴ,4,15.0,20.0
6734,2022-07-29,カサゴ,79,16.0,24.0
6735,2022-07-29,カタクチイワシ,190,10.0,12.0
6736,2022-07-29,クロダイ,4,35.0,41.0
6737,2022-07-29,コノシロ,2,25.0,25.0
6738,2022-07-29,サバ,1,20.0,20.0
6739,2022-07-29,サッパ,25,12.0,13.0
6740,2022-07-29,サヨリ,12,10.0,20.0
6741,2022-07-29,シロギス,50,15.0,21.0
6742,2022-07-29,スズメダイ,1,13.0,13.0
6743,2022-07-29,タコ,68,0.2,1.2
6744,2022-07-29,ヒイラギ,54,15.0,15.0
6745,2022-07-29,フグ,36,15.0,20.0
6746,2022-07-29,ベラ,2,20.0,20.0
6747,2022-07-29,マゴチ,2,40.0,40.0
6748,2022-07-30,アジ,269,12.0,20.0
6749,2022-07-30,イシモチ,325,20.0,29.0
6750,2022-07-30,ウミタナゴ,8,10.0,18.0
6751,2022-07-30,カサゴ,79,16.0,22.0
6752,2022-07-30,カタクチイワシ,976,10.0,12.0
6753,2022-07-30,カマス,1,40.0,40.0
6754,2022-07-30,クロダイ,3,27.0,39.0
6755,2022-07-30,コノシロ,2,25.0,28.0
6756,2022-07-30,サバ,8,20.0,20.0
6757,2022-07-30,サッパ,9,10.0,15.0
6758,2022-07-30,サヨリ,2,15.0,15.0
6759,2022-07-30,シマイサキ,1,30.0,30.0
6760,2022-07-30,ショゴ,1,32.0,32.0
6761,2022-07-30,シロギス,73,15.0,25.0
6762,2022-07-30,フッコ,1,57.0,57.0
6763,2022-07-30,セイゴ,1,25.0,25.0
6764,2022-07-30,タコ,77,0.3,1.3
6765,2022-07-30,ヒイラギ,58,10.0,12.0
6766,2022-07-30,フグ,46,10.0,13.0
6767,2022-07-30,ベラ,1,15.0,15.0
6768,2022-07-30,マゴチ,33,37.0,57.0
6769,2022-07-30,メジナ,4,28.0,30.0
6770,2022-07-31,アジ,51,15.0,21.0
6771,2022-07-31,イシモチ,361,20.0,32.0
6772,2022-07-31,ウミタナゴ,8,15.0,20.0
6773,2022-07-31,カサゴ,105,16.0,20.0
6774,2022-07-31,ギマ,1,25.0,25.0
6775,2022-07-31,クロダイ,5,33.0,38.0
6776,2022-07-31,サバ,1,20.0,20.0
6777,2022-07-31,サッパ,44,12.0,15.0
6778,2022-07-31,シマイサキ,1,21.0,21.0
6779,2022-07-31,カタクチイワシ,58,10.0,12.0
6780,2022-07-31,シロギス,142,15.0,20.0
6781,2022-07-31,フッコ,1,59.0,59.0
6782,2022-07-31,タコ,55,0.2,0.8
6783,2022-07-31,ヒイラギ,37,10.0,12.0
6784,2022-07-31,フグ,41,15.0,20.0
6785,2022-07-31,ホウボウ,1,20.0,20.0
6786,2022-07-31,マゴチ,51,30.0,51.0
6787,2022-07-31,ワニゴチ,1,20.0,20.0
6788,2022-08-01,アジ,67,15.0,21.0
6789,2022-08-01,イシモチ,203,20.0,32.0
6790,2022-08-01,カサゴ,29,16.0,23.0
6791,2022-08-01,カタクチイワシ,72,10.0,12.0
6792,2022-08-01,クロダイ,5,30.0,40.0
6793,2022-08-01,コノシロ,2,23.0,25.0
6794,2022-08-01,サバ,1,23.0,23.0
6795,2022-08-01,サッパ,29,15.0,18.0
6796,2022-08-01,サヨリ,5,15.0,25.0
6797,2022-08-01,シロギス,15,17.0,24.0
6798,2022-08-01,タコ,56,0.2,0.7
6799,2022-08-01,ヒイラギ,14,15.0,18.0
6800,2022-08-01,フグ,35,15.0,20.0
6801,2022-08-01,ベラ,1,18.0,18.0
6802,2022-08-01,マゴチ,24,37.0,48.0
6803,2022-08-02,アジ,76,10.0,23.0
6804,2022-08-02,イシモチ,110,18.0,30.0
6805,2022-08-02,ウミタナゴ,3,15.0,20.0
6806,2022-08-02,カサゴ,18,16.0,20.0
6807,2022-08-02,クロダイ,2,36.0,42.0
6808,2022-08-02,コノシロ,1,20.0,20.0
6809,2022-08-02,サッパ,6,15.0,18.0
6810,2022-08-02,サヨリ,6,18.0,20.0
6811,2022-08-02,カタクチイワシ,26,10.0,13.0
6812,2022-08-02,シマイサキ,1,20.0,20.0
6813,2022-08-02,シロギス,27,18.0,20.0
6814,2022-08-02,タコ,31,0.3,0.8
6815,2022-08-02,ヒイラギ,20,15.0,18.0
6816,2022-08-02,フグ,42,20.0,27.0
6817,2022-08-02,マゴチ,26,35.0,51.0
6818,2022-08-03,アジ,105,15.0,20.0
6819,2022-08-03,イシモチ,70,18.0,28.0
6820,2022-08-03,カサゴ,13,16.0,20.0
6821,2022-08-03,カタクチイワシ,464,10.0,13.0
6822,2022-08-03,カマス,7,30.0,33.0
6823,2022-08-03,クロダイ,7,25.0,44.0
6824,2022-08-03,サッパ,13,12.0,15.0
6825,2022-08-03,シマイサキ,3,23.0,28.0
6826,2022-08-03,シロギス,31,18.0,20.0
6827,2022-08-03,タコ,18,0.5,1.0
6828,2022-08-03,ヒイラギ,18,12.0,17.0
6829,2022-08-03,フグ,72,15.0,22.0
6830,2022-08-03,マゴチ,42,37.0,49.0
6831,2022-08-04,アジ,160,8.0,21.0
6832,2022-08-04,イシモチ,141,20.0,30.0
6833,2022-08-04,カサゴ,11,16.0,20.0
6834,2022-08-04,カタクチイワシ,319,10.0,12.0
6835,2022-08-04,クロダイ,8,33.0,43.0
6836,2022-08-04,コノシロ,2,20.0,25.0
6837,2022-08-04,サッパ,18,12.0,18.0
6838,2022-08-04,サヨリ,2,20.0,25.0
6839,2022-08-04,シロギス,1,20.0,20.0
6840,2022-08-04,タコ,10,0.3,0.5
6841,2022-08-04,タコ,10,0.3,0.5
6842,2022-08-04,ヒイラギ,15,12.0,15.0
6843,2022-08-04,フグ,19,10.0,20.0
6844,2022-08-04,ベラ,1,22.0,22.0
6845,2022-08-04,マゴチ,3,30.0,35.0
6846,2022-08-04,ワニゴチ,1,35.0,35.0
6847,2022-08-05,アジ,367,8.0,19.0
6848,2022-08-05,イシモチ,241,20.0,32.0
6849,2022-08-05,カサゴ,23,16.0,20.0
6850,2022-08-05,カタクチイワシ,824,10.0,12.0
6851,2022-08-05,キジハタ,1,29.0,29.0
6852,2022-08-05,クロダイ,2,42.0,51.0
6853,2022-08-05,サバ,1,17.0,17.0
6854,2022-08-05,サッパ,139,12.0,18.0
6855,2022-08-05,シマダイ,1,24.0,24.0
6856,2022-08-05,シロギス,41,16.0,22.0
6857,2022-08-05,ショゴ,1,20.0,20.0
6858,2022-08-05,タコ,24,0.3,0.7
6859,2022-08-05,ダツ,1,30.0,30.0
6860,2022-08-05,ヒイラギ,49,15.0,18.0
6861,2022-08-05,フグ,21,12.0,20.0
6862,2022-08-05,マゴチ,25,37.0,50.0
6863,2022-08-05,マダイ,1,25.0,25.0
6864,2022-08-06,アジ,373,12.0,18.0
6865,2022-08-06,イシモチ,19,21.0,29.0
6866,2022-08-06,ウミタナゴ,2,19.0,19.0
6867,2022-08-06,カサゴ,71,16.0,24.0
6868,2022-08-06,カマス,1,15.0,15.0
6869,2022-08-06,カタクチイワシ,6634,10.0,12.0
6870,2022-08-06,クロダイ,6,30.0,42.0
6871,2022-08-06,コショウダイ,2,20.0,27.0
6872,2022-08-06,コノシロ,4,25.0,25.0
6873,2022-08-06,サバ,22,12.0,27.0
6874,2022-08-06,サッパ,62,15.0,15.0
6875,2022-08-06,サヨリ,3,20.0,20.0
6876,2022-08-06,ショゴ,1,20.0,20.0
6877,2022-08-06,シロギス,73,10.0,24.0
6878,2022-08-06,タコ,19,0.5,0.8
6879,2022-08-06,ヒイカ,1,0.1,0.1
6880,2022-08-06,ヒイラギ,33,15.0,15.0
6881,2022-08-06,フグ,52,15.0,20.0
6882,2022-08-06,ベラ,2,18.0,18.0
6883,2022-08-06,マゴチ,64,35.0,48.0
6884,2022-08-06,メジナ,3,20.0,32.0
6885,2022-08-06,ワニゴチ,1,24.0,24.0
6886,2022-08-07,アジ,156,10.0,25.0
6887,2022-08-07,イシモチ,6,18.0,22.0
6888,2022-08-07,ウミタナゴ,2,15.0,20.0
6889,2022-08-07,カサゴ,37,16.0,25.0
6890,2022-08-07,コノシロ,2,23.0,25.0
6891,2022-08-07,サバ,5,15.0,23.0
6892,2022-08-07,サッパ,270,10.0,16.0
6893,2022-08-07,サヨリ,1,15.0,15.0
6894,2022-08-07,シマイサキ,3,25.0,27.0
6895,2022-08-07,カタクチイワシ,3466,10.0,15.0
6896,2022-08-07,シロギス,243,18.0,25.0
6897,2022-08-07,タコ,40,0.3,1.2
6898,2022-08-07,ヒイラギ,17,10.0,12.0
6899,2022-08-07,フグ,40,15.0,20.0
6900,2022-08-07,マゴチ,32,27.0,47.0
6901,2022-08-08,アジ,600,8.0,25.0
6902,2022-08-08,イシモチ,7,20.0,22.0
6903,2022-08-08,ウミタナゴ,1,18.0,18.0
6904,2022-08-08,カサゴ,8,16.0,22.0
6905,2022-08-08,カタクチイワシ,679,10.0,12.0
6906,2022-08-08,カワハギ,1,20.0,20.0
6907,2022-08-08,クロダイ,1,41.0,41.0
6908,2022-08-08,コノシロ,6,25.0,26.0
6909,2022-08-08,サバ,5,15.0,20.0
6910,2022-08-08,サッパ,147,12.0,13.0
6911,2022-08-08,シロギス,3,15.0,22.0
6912,2022-08-08,タコ,7,0.2,0.3
6913,2022-08-08,ヒイラギ,19,12.0,13.0
6914,2022-08-08,フグ,20,12.0,23.0
6915,2022-08-08,マゴチ,1,44.0,44.0
6916,2022-08-08,メジナ,2,27.0,30.0
6917,2022-08-09,アジ,714,10.0,22.0
6918,2022-08-09,イシモチ,34,15.0,26.0
6919,2022-08-09,カサゴ,45,16.0,25.0
6920,2022-08-09,カタクチイワシ,3245,10.0,15.0
6921,2022-08-09,コノシロ,9,25.0,28.0
6922,2022-08-09,サッパ,62,12.0,16.0
6923,2022-08-09,シロギス,3,12.0,18.0
6924,2022-08-09,タコ,6,0.3,0.5
6925,2022-08-09,ヒイラギ,4,12.0,15.0
6926,2022-08-09,フグ,4,15.0,20.0
6927,2022-08-09,マゴチ,1,35.0,35.0
6928,2022-08-09,ウミタナゴ,2,15.0,20.0
6929,2022-08-10,アジ,2474,8.0,28.0
6930,2022-08-10,イシモチ,157,20.0,30.0
6931,2022-08-10,ウミタナゴ,2,15.0,20.0
6932,2022-08-10,カサゴ,146,16.0,23.0
6933,2022-08-10,カタクチイワシ,3433,10.0,15.0
6934,2022-08-10,カマス,1,15.0,15.0
6935,2022-08-10,クロダイ,1,34.0,34.0
6936,2022-08-10,コノシロ,30,25.0,30.0
6937,2022-08-10,サバ,8,15.0,15.0
6938,2022-08-10,サッパ,458,15.0,15.0
6939,2022-08-10,サヨリ,1,20.0,20.0
6940,2022-08-10,シロギス,2,22.0,25.0
6941,2022-08-10,ヒイラギ,61,10.0,15.0
6942,2022-08-10,フグ,4,10.0,15.0
6943,2022-08-10,マゴチ,2,36.0,47.0
6944,2022-08-10,タコ,1,0.5,0.5
6945,2022-08-11,アジ,1571,8.0,28.0
6946,2022-08-11,イシモチ,70,20.0,31.0
6947,2022-08-11,ウミタナゴ,9,18.0,20.0
6948,2022-08-11,カサゴ,202,16.0,25.0
6949,2022-08-11,カマス,1,18.0,18.0
6950,2022-08-11,クロダイ,2,30.0,42.0
6951,2022-08-11,カタクチイワシ,4307,10.0,13.0
6952,2022-08-11,コノシロ,22,20.0,25.0
6953,2022-08-11,サバ,61,20.0,28.0
6954,2022-08-11,サッパ,293,10.0,13.0
6955,2022-08-11,サヨリ,1,20.0,20.0
6956,2022-08-11,シロギス,1,17.0,17.0
6957,2022-08-11,タコ,4,0.3,0.6
6958,2022-08-11,ヒイラギ,23,13.0,15.0
6959,2022-08-11,マゴチ,11,30.0,43.0
6960,2022-08-11,メバル,1,25.0,25.0
6961,2022-08-11,ワニゴチ,1,25.0,25.0
6962,2022-08-12,アジ,1006,8.0,20.0
6963,2022-08-12,イシモチ,226,18.0,30.0
6964,2022-08-12,ウミタナゴ,13,19.0,21.0
6965,2022-08-12,ウルメイワシ,7,15.0,16.0
6966,2022-08-12,カサゴ,133,16.0,25.0
6967,2022-08-12,カマス,2,15.0,25.0
6968,2022-08-12,カタクチイワシ,672,10.0,12.0
6969,2022-08-12,クロダイ,1,35.0,35.0
6970,2022-08-12,コノシロ,7,20.0,26.0
6971,2022-08-12,サバ,25,12.0,24.0
6972,2022-08-12,サッパ,141,10.0,12.0
6973,2022-08-12,シロギス,2,18.0,20.0
6974,2022-08-12,タコ,5,0.2,0.5
6975,2022-08-12,ヒイカ,1,0.1,0.1
6976,2022-08-12,ヒイラギ,8,15.0,18.0
6977,2022-08-12,フグ,8,15.0,20.0
6978,2022-08-12,ベラ,1,20.0,20.0
6979,2022-08-12,メバル,1,20.0,20.0
6980,2022-08-13,アジ,64,8.0,22.0
6981,2022-08-13,イシモチ,6,20.0,25.0
6982,2022-08-13,ウルメイワシ,2,10.0,10.0
6983,2022-08-13,カサゴ,37,16.0,24.0
6984,2022-08-13,カマス,1,20.0,20.0
6985,2022-08-13,サバ,7,20.0,31.0
6986,2022-08-13,サッパ,1,13.0,13.0
6987,2022-08-13,タコ,2,0.2,0.2
6988,2022-08-13,ヒイラギ,2,12.0,13.0
6989,2022-08-13,フグ,25,10.0,15.0
6990,2022-08-14,アジ,942,8.0,22.0
6991,2022-08-14,イシモチ,29,20.0,25.0
6992,2022-08-14,イワシ,933,10.0,15.0
6993,2022-08-14,ウミタナゴ,10,15.0,21.0
6994,2022-08-14,カサゴ,100,16.0,25.0
6995,2022-08-14,カマス,1,15.0,15.0
6996,2022-08-14,キジハタ,2,26.0,32.0
6997,2022-08-14,クロダイ,3,29.0,34.0
6998,2022-08-14,サバ,7,20.0,25.0
6999,2022-08-14,サッパ,13,12.0,13.0
7000,2022-08-14,シロギス,9,16.0,21.0
7001,2022-08-14,タコ,32,0.3,0.5
7002,2022-08-14,ヒイラギ,4,12.0,13.0
7003,2022-08-14,フグ,56,15.0,30.0
7004,2022-08-14,ベラ,3,16.0,18.0
7005,2022-08-14,マゴチ,2,25.0,30.0
7006,2022-08-14,メジナ,2,27.0,30.0
7007,2022-08-14,ショゴ,1,28.0,28.0
7008,2022-08-14,ワカシ,1,30.0,30.0
7009,2022-08-15,アジ,661,10.0,23.0
